Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Asistente de voz (product.metafields.custom.asistente_de_voz),Característica 1 (product.metafields.custom.caracteristica_1),Característica 2 (product.metafields.custom.caracteristica_2),Característica 3 (product.metafields.custom.caracteristica_3),Característica 4 (product.metafields.custom.caracteristica_4),Característica 5 (product.metafields.custom.caracteristica_5),Característica 6 (product.metafields.custom.caracteristica_6),Color (product.metafields.custom.color),Comodidad (product.metafields.custom.comodidad),Conectividad (product.metafields.custom.conectividad),Contenido de la caja (product.metafields.custom.contenido_de_la_caja),Dimensiones del producto (product.metafields.custom.dimensiones_del_producto),Display (product.metafields.custom.display),Formas de audio compatibles (product.metafields.custom.formas_de_audio_compatibles),Garantía limitada por defecto de fábrica (product.metafields.custom.garantia_limitada_por_defecto_de_fabrica),Parlantes (product.metafields.custom.parlantes),Potencia (product.metafields.custom.potencia),Sistema de sonido (product.metafields.custom.sistema_de_sonido),Sonido (product.metafields.custom.sonido),Título característica 1 (product.metafields.custom.titulo_caracteristica_1),Título característica 2 (product.metafields.custom.titulo_caracteristica_2),Título característica 3 (product.metafields.custom.titulo_caracteristica_3),Título característica 4 (product.metafields.custom.titulo_caracteristica_4),Título característica 5 (product.metafields.custom.titulo_caracteristica_5),Título característica 6 (product.metafields.custom.titulo_caracteristica_6),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Número de calificaciones del producto (product.metafields.reviews.rating_count),Canal de salida de audio (product.metafields.shopify.audio-output-channel),Uso del audio (product.metafields.shopify.audio-purpose),Color (product.metafields.shopify.color-pattern),Tecnología de conectividad (product.metafields.shopify.connectivity-technology),Interfaz del dispositivo (product.metafields.shopify.device-interface),Tipo de montura (product.metafields.shopify.mounting-type),Fuente de alimentación (product.metafields.shopify.power-source),Diseño de altavoces (product.metafields.shopify.speaker-design),Características del altavoz (product.metafields.shopify.speaker-features),Tecnología de altavoces (product.metafields.shopify.speaker-technology),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Mexico,Price / Mexico,Compare At Price / Mexico,Status
philips-audifonos-inalambricos-over-ear-con-cancelacion-de-ruido-pro-y-auracast,Philips Audífonos Inalámbricos Over-Ear con Cancelación de Ruido Pro y Auracast - TAH8000BK/37,"Sumérgete en un sonido rico y detallado con los audífonos inalámbricos over-ear Philips TAH8000BK. Diseñados para brindarte años de comodidad, cuentan con potentes controladores de 40 mm con revestimiento de seda que ofrecen un sonido espectacular de alta resolución. Su tecnología de Cancelación de Ruido Adaptativa (Noise Canceling Pro) suprime el ruido exterior en tiempo real, permitiéndote concentrarte en lo importante, o dejar entrar el sonido de tu entorno cuando lo necesites.<br><br>Disfruta de llamadas con una claridad impecable gracias a su tecnología de 5 micrófonos, ideal incluso en calles ruidosas o con mucho viento. Además, su increíble batería te acompaña por días, ofreciendo hasta 70 horas de reproducción. Cuentan con la última tecnología Bluetooth 5.4, conexión multipunto y soporte para Auracast™.<br><ul>
<br><li>Controladores de 40 mm con revestimiento de seda que ofrecen un sonido detallado, natural y graves ricos y profundos.</li>
<br><li>Tecnología adaptativa que suprime el ruido exterior y el viento en tiempo real. </li>
<br><li>Incluye un ""Modo Conciencia"" que realza las voces para que puedas tener una conversación sin necesidad de quitarte los audífonos.</li>
<br><li>Viene con un estuche de viaje rígido, a prueba de golpes y polvo. También incluye un cable de carga USB-C y un cable estéreo de 3.5 mm para escuchar de forma alámbrica.</li>
<br>
</ul>",Philips Audio,Sin categoría,"",nuevo,true,Title,Default Title,,,,,,,,TAH8000BK/37,390.0,shopify,deny,manual,1679.00,2399.00,true,false,,,,,'840063207349,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/21703ee3-ef82-4797-b2bd-a6ed378df376.jpg?v=1773421594,1,jpg_1500x1500_69664365,false,,,,,,,,,,,,,,"Apple Siri, Google Assistant",,,,,,,Negro,"Compatibilidad: Apple Siri, Google Assistant","Versión de Bluetooth: 5.4
Perfiles de Bluetooth: A2DP, AVRCP, HFP
Alcance máximo: Hasta 10 m
Conexión multipunto: Sí
Conector de audífonos: 3.5 mm","1 Audífonos supraurales con cancelaciónde ruido activa
Cable de carga USB (Solo para carga)
Estuche de transporte
Cable estéreo de 3.5mm",Alto: 21.50cm x Ancho: 19cm x Profundidad: 9cm Peso: .260kg,,,12 meses,,"Número de baterías: 1 pieza
Tiempo de carga: 2 hora(s)
Tiempo de reproducción de música (ANC encendido): 50 hora(s)
Tiempo de reproducción de música (ANC apagado): 70 hora(s)
Tiempo de carga rápida: 10 minutos para 8 horas",Cerrado,"Sistema acústico: Cerrado
Rango de frecuencia: 20 - 40,000 Hz
Impedancia: 16 Ohmios
Sensibilidad: 112 dB (1K Hz, 126mV)
Diámetro del altavoz: 40 mm
Entrada de potencia máxima: 20 mW
Tipo de controlador: Con revestimiento de seda
Audio de Alta Resolución (Hi-Res Audio): Sí",,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
philips-audifonos-inalambricos-over-ear-con-cancelacion-de-ruido-pro-y-auracast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/88f106dc-f6fe-4f6a-862f-d2b19d47e290.jpg?v=1773421594,2,jpg_1500x1500_69664364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips-audifonos-inalambricos-over-ear-con-cancelacion-de-ruido-pro-y-auracast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/77993488-a000-44fa-92f8-f3d8054f3708.jpg?v=1773421594,3,jpg_1500x1500_69664362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips-audifonos-inalambricos-over-ear-con-cancelacion-de-ruido-pro-y-auracast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/d9514f01-00be-422d-9701-1ac1b94447c5.jpg?v=1773421594,4,jpg_1500x1500_69664363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips-audifonos-inalambricos-over-ear-con-cancelacion-de-ruido-pro-y-auracast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/ffa6c7b8-009e-41fb-bfa2-1e848df6e784.jpg?v=1773421594,5,jpg_1500x1500_69664360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips-audifonos-inalambricos-over-ear-con-cancelacion-de-ruido-pro-y-auracast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/d2dca983-b642-4c66-8716-6b6edf59d703.jpg?v=1773421594,6,jpg_1500x1500_69664361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips-bocina-portatil-tws-y-auracast-resistente-al-agua-y-polvo-70w,Philips Bocina Portátil TWS y Auracast resistente al agua y polvo 70W - TAS5000EB/00,"¿Quieres un sonido lo suficientemente grande para bailar? Con su diseño resistente, graves profundos y luces de colores, este altavoz portátil está listo para la acción. Llévatelo a la playa, de acampada o colócalo en una tabla de surf y disfruta de buenos momentos en cualquier lugar.<br><ul>
<br><li>Moderno, potente y fabricado de forma responsable</li>
<br><li>Aplicación Philips Entertainment. Control inteligente del altavozPlástico reciclado con certi</li>
<br>
</ul>",Philips,Sin categoría,"",nuevo,true,Title,Default Title,,,,,,,,TAS5000EB/00,1520.0,shopify,deny,manual,2179.00,2899.00,true,false,,,,,'840063206687,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/25d766ad-a22c-474b-a261-663c4101fc0b.jpg?v=1771268803,1,jpg_1500x1500_69203663,false,,,,,,,,,,,,,,,"¿Tiene listas de reproducción? Bluetooth® 5.4 le ofrece una conexión estable para una transmisión perfecta. Gracias a que cuenta con varios puntos de conexión, puede conectar dos dispositivos al mismo tiempo y un reproductor de música portátil al puerto USB-C del parlante.","Ya sea en el interior o en el exterior, este parlante portátil tiene un sonido potente, con 70 W como máximo (RMS de 35 W) de sonido nítido. Los dos radiadores pasivos y nuestra tecnología exclusiva Bass+ mantienen los graves profundos y precisos, incluso si está escuchando a volúmenes más bajos. También viene con micrófono integrado, por lo que puede hablar con manos libres si recibe una llamada.","La batería recargable de iones de litio de este parlante permite hasta 24 horas de tiempo de reproducción y se puede cambiar fácilmente cuando llega al final de su vida útil. Una carga de 30 minutos le da 6 horas de tiempo de reproducción y una recarga completa demora alrededor de 4 horas. Si el teléfono se está quedando sin batería, puede utilizar el cargador portátil del parlante para cargarlo nuevamente.",Nuestro embalaje no contiene plástico y en este producto usamos plástico reciclado posconsumo. Los insertos se imprimen en papel reciclado con tinta a base de soja y el empaque está hecho de cartón reciclado certificado por FSC.,"Y eso no es todo. Si desea un entorno acústico más amplio, puede emparejarlo con otro parlante TAS5000E para disfrutar de la tecnología True Wireless Stereo (TWS). O anímese y use Auracast™ para transmitir lo que está reproduciendo a otros parlantes que admitan esta función: es compatible con el códec LC3 para obtener un mejor sonido y puede configurarlo de manera sencilla a través de nuestra aplicación complementaria.","Con una clasificación IP67 de resistencia al agua y al polvo, además de una correa resistente a las roturas, este potente parlante portátil está diseñado para llevar los buenos momentos a todas partes. Puede derramarle bebidas encima, pasarlo por una duna de arena o incluso dejarlo caer en la piscina. Sale listo para seguir la fiesta siempre.",Negro,"Desconexión automática
Gestión de llamadas: Respuesta/finalización de llamada
Control de volumen: Interruptor táctil
Resistencia al agua: IP67
Micrófono integrado
Efecto de luz: Sí, 5 modos de iluminación","Cable de carga USB (tipo C)
USB: Tipo C (carga), Admite la reproducción deaudio mediante cable USB-C a A
Versión de Bluetooth: 5.4
Alcance Bluetooth: En línea visual, 30 m
Conexión de múltiples altavoces
Situación con múltiples altavoces: Emisión, Recepción, Estéreo
Tecnología de múltiples altavoces: Recepción y Transmisión con Auracast , TWS","Accesorios incluidos: Guía de inicio rápido, Folleto de garantía mundial, Documento de garantía de seguridad
Cable de carga USB",Alto: 9.65cm x Ancho: 24.2cm x Profundidad: 9.5cm - Peso:  1.05 Kg,,,2 años por defecto de fabricante,"Conguración del altavoz: Bidireccional
Diámetro del altavoz de rango medio: 52 x 75 mm
Número de altavoces de rango medio: 1
Número de canales de sonido: 1
Número de tweeters: 1
Radiadores pasivos: 2
Diámetro del tweeter: 31 x 45 mm","Capacidad de la batería: 5200 mAh, 7,3 V
Tiempo de funcionamiento con batería: 24 hora(s)
Tiempo de carga: 4 hora(s)
Batería portátil",,"Potencia de salida (RMS): 35 W
Sistema de sonido: Mono
Mejora del sonido: Bass+
Respuesta de frecuencia: 65 Hz-20 KHz
Potencia de salida (MÁX.): 70 W","Reproducción por transmisión Bluetooth®, multipunto y USB",Sonido potente con graves profundos a cualquier volumen,Pack de pilas recargables reemplazables. Cargador portátil,Plástico reciclado con certificación RCS. Empaque responsable,TWS y Auracast™ para configuraciones de varios altavoces,IP67 resistente al agua y al polvo. Correa resistente a las roturas,,,,,,,,,,,,,,kg,,,true,,,active
philips-bocina-portatil-tws-y-auracast-resistente-al-agua-y-polvo-70w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/21696454-46db-4a56-a22d-ecc469295e74.jpg?v=1771268802,2,jpg_1500x1500_69107774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips-bocina-portatil-tws-y-auracast-resistente-al-agua-y-polvo-70w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/d4aced7c-3bd2-4e53-a80c-a45926432ee5.jpg?v=1771268803,3,jpg_1500x1500_69203656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips-bocina-portatil-tws-y-auracast-resistente-al-agua-y-polvo-70w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/2ee10bc3-fab0-4f9a-aa5f-199e98d8bf75.jpg?v=1771268803,4,jpg_1500x1500_69203660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips-bocina-portatil-tws-y-auracast-resistente-al-agua-y-polvo-70w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/e817b156-a7a2-4272-956c-39568bc35196.jpg?v=1771268803,5,jpg_1500x1500_69203662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips-bocina-portatil-tws-y-auracast-resistente-al-agua-y-polvo-70w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/f289ed19-2bf2-4357-a715-85ecbbd52d77.jpg?v=1771268803,6,jpg_1500x1500_69203661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips-bocina-portatil-tws-y-aurocast-hasta-20-horas-de-reproduccion-10w,Philips Bocina Portatil TWS y Auracast hasta 20 horas de reproducción 10W - TAS1000B/00,"Guárdelo en su bolsillo, cuélguelo en su bolso o en el manubrio de su bicicleta. Cuando quiera un sonido rico en graves más potentes que los que puede ofrecerle el teléfono, este altavoz Bluetooth® ultraportátil y a prueba de salpicaduras es la manera perfecta de lograrlo.<br><ul>
<br><li>Parlante ultraportátil. Muy buena onda en tamaño compacto.</li>
<br><li>Sonido moderno con graves sorprendentemente buenos10 W como máximo (RMS de 5 W), tecnología Bass+ y radiador pasivoPuede sonar todo el día y no le molesta un poco de lluvia20 horas de tiempo de reproducción y micrófono integrado para llamadas.</li>
<br>
</ul>",Philips,Sin categoría,"",nuevo,true,Title,Default Title,,,,,,,,TAS1000B/00,236.0,shopify,deny,manual,569.00,749.00,true,false,,,,,'840063206670,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/aaf77b08-dfee-428a-a80a-adc8e0a612b6.jpg?v=1771268804,1,jpg_1500x1500_69203278,false,,,,,,,,,,,,,,No,"Este parlante pequeño reproduce sus canciones favoritas. Tiene 10 W máx. (RMS de 5 W) de sonido fuerte, así como graves sólidos gracias al radiador pasivo y a nuestra tecnología exclusiva Bass+. También tiene un micrófono incorporado para llamadas con manos libres.","Puede escuchar melodías sin parar gracias al tiempo de reproducción de hasta 20 horas con una carga. La correa pequeña resistente a las roturas facilita colgar el parlante de la mochila o de los manubrios de la bicicleta y la estructura resistente a salpicaduras de IPX5 protege de los goteos y derrames. La recarga completa tarda alrededor de 2,5 horas a través del USB-C.",Y eso no es todo. Puede emparejarlo con otro parlante TAS1000 para disfrutar de la tecnología True Wireless Stereo (TWS). O atrévase y use Auracast™ para transmitir lo que está reproduciendo a otros parlantes que admitan esta función: es compatible con el códec LC3 para conseguir un mejor sonido y puede configurarlo de manera sencilla a través de nuestra aplicación complementaria.,"Nuestra práctica aplicación complementaria le permite seleccionar la fuente, controlar la reproducción y Bass+, comprobar la duración de la batería y mucho más. El modo PartyLink facilita la conexión con otros parlantes a través de Auracast™ para producir un sonido más potente. Además, nuestros sonidos de ambiente y naturaleza integrados en la aplicación son excelentes para relajarse.",¿Tiene listas de reproducción? Bluetooth® 5.4 ofrece una conexión más rápida y estable que no fluctúa cuando entra en áreas urbanas y le ofrece un rango más amplio. Puede utilizar la aplicación complementaria de Philips Entertainment para seleccionar la fuente.,"Usamos plásticos reciclados posconsumo en este producto, y nuestro embalaje no contiene plástico.",Negro,"Apagado automático
Facilidad de instalación: Emparejamiento automático
Gestión de llamadas: Responder/Finalizar llamada
Resistencia al agua: IPX5
Micrófono integrado
Efecto de luz: No
Pantalla de visualización: No","Cable de carga USB (tipo C)
Versión de Bluetooth: 5.4
Rango de Bluetooth: Línea de visión, 30 m
Conexión de varios altavoces
Situación de múltiples altavoces: Radiodifusión, Recepción, Estéreo
Tecnología de varios altavoces: TX/RX por Auracast, TWS","Altavoz (correa)
Cable USB
Guía de inicio rápido/hoja de seguridad/ hoja de garantía",Alto: 4.16cm x Ancho: 7.5cm x Profundidad 7.5cm - Peso: .167 kg,,"Bluetooth
Auracast
Aplicación Philips Entertainment",2 años por defecto de fabricante,"Diámetro del controlador de rango completo:45 mm
Número de controladores de rango completo: 1
Conguración del controlador: Rango completo
Número de canales de sonido: 1
Radiadores pasivos: 1","Capacidad de la batería: 1500 mAh 3,7 V
Tipo de batería: litio (incorporado)
Tiempo de funcionamiento de la pila: 20 hora(s)
Tiempo de carga: 2.5 hora(s)
Cargador portátil: No",Mono,"Potencia de salida (RMS): 5 W
Sistema de sonido: Mono
Mejora del sonido: Bass+
Respuesta de frecuencia: De 90 Hz a 20 kHz
Potencia de salida (MAX): 10 W",Sonido moderno con graves sorprendentemente buenos,Puede sonar todo el día y no le molesta un poco de lluvia,TWS y Auracast™ para configuraciones de varios altavoces,Aplicación Philips Entertainment. Control inteligente para su altavoz,Transmisión constante de Bluetooth® incluso en ubicaciones concurridas,Plástico reciclado con certificación RCS,,,,,,,,,,,,,,kg,,,true,,,active
philips-bocina-portatil-tws-y-aurocast-hasta-20-horas-de-reproduccion-10w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/7cb74372-3f07-437e-bc51-bef9e58c757b.jpg?v=1771268804,2,jpg_1500x1500_69203277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips-bocina-portatil-tws-y-aurocast-hasta-20-horas-de-reproduccion-10w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/c79e1e22-ccf8-4d40-b64e-ce255dc71190.jpg?v=1771268805,3,jpg_1500x1500_69203276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips-bocina-portatil-tws-y-aurocast-hasta-20-horas-de-reproduccion-10w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/91ace00a-6d9e-4753-be29-acfecc4b69d0.jpg?v=1771268804,4,jpg_1500x1500_69203264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips-bocina-portatil-tws-y-aurocast-hasta-20-horas-de-reproduccion-10w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/a7a2a10a-15c6-4d50-a495-85128280d9eb.jpg?v=1771268804,5,jpg_1500x1500_69203270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips-bocina-portatil-bass-y-auracast-hasta-20-horas-de-reproduccion-y-luces-led-20w,Philips Bocina Portátil Bass+ y Auracast hasta 20H de reproducción y luces LED 20W - TAS2000B/00,"Sal a la calle con este altavoz compacto resistente a salpicaduras de hasta 20 horas de reproducción con una sola carga. Las modernas luces LED crean el ambiente perfecto, Bass+ ofrece graves profundos a cualquier volumen y la opción de conectar otros altavoces te permite disfrutar de un sonido incluso más potente.<br><ul>
<br><li>Moderno, compacto y fabricado de forma responsable.</li>
<br><li>Espectáculo de luces sincronizado con el ritmo. El arcoíris de LED sigue el ritmo de lamúsica.Plástico reciclado con certi</li>
<br>
</ul>",Philips,Sin categoría,"",nuevo,true,Title,Default Title,,,,,,,,TAS2000B/00,1000.0,shopify,deny,manual,1049.00,1399.00,true,false,,,,,'840063205918,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/f2976dcc-f818-4711-9a20-c5e6ed3c7920.jpg?v=1775601403,1,jpg_1500x1500_69964551,false,,,,,,,,,,,,,,,"Este altavoz compacto portátil tiene un sonido potente para su tamaño, con un máximo de 20 W (RMS de 10 W) de sonido nítido. Los dos radiadores pasivos y nuestra exclusiva tecnología Bass+ mantienen los graves profundos y precisos, incluso si está escuchando a volúmenes más bajos. También viene con micrófono integrado, por lo que si recibe una llamada puede hablar con manos libres.",¿Listas de reproducción? La tecnología Bluetooth® 5.4 le ofrece una conexión estable para que obtenga una transmisión perfecta. La tecnología multipunto le permite conectar dos dispositivos Bluetooth® al mismo tiempo y conectar un reproductor de música portátil o una unidad de memoria USB en el puerto USB-A del altavoz.,"Nuestra práctica aplicación complementaria le permite seleccionar una fuente, controlar la reproducción y Bass+, alternar entre diferentes modos de luz, comprobar la duración de la batería y mucho más. Además, el modo PartyLink dentro de la aplicación facilita la conexión con otros altavoces a través de Auracast™ para obtener un sonido aún mejor.","Con hasta 20 horas de tiempo de reproducción con una sola carga, puede seguir escuchando las melodías durante todo el día y la noche. La práctica correa facilita el transporte de este altavoz y la estructura con certificación IPX5 resistente a salpicaduras lo protege de las gotas de lluvia y los derrames. Una carga de 30 minutos le permite disfrutar de 5 horas de tiempo de reproducción y una recarga completa tarda alrededor de 2,5 horas.","Usamos plásticos reciclados posconsumo en este producto, y nuestro embalaje no contiene plástico.",Y eso no es todo. Puede emparejarlo con otro altavoz TAS2000 para disfrutar de la tecnología True Wireless Stereo (TWS). O atrévase y use Auracast™ para transmitir lo que está reproduciendo a otros altavoces que admitan esta función: es compatible con el códec LC3 para obtener un mejor sonido y puede configurarlo de manera sencilla a través de nuestra aplicación complementaria.,Negro,"Desconexión automática
Instalación simplicada: Emparejamiento automático
Gestión de llamadas: Respuesta/finalización de llamada
Resistencia al agua: IPX5
Micrófono integrado
Efecto de luz: Sí, 5 modos de iluminación","Tipo de cable: Cable de carga USB (tipo C) 
USB: Tipo A (reproducción), Tipo C (carga) 
Versión de Bluetooth: 5.4 
Perfiles Bluetooth: A2DP, AVRCP, HFP, Compatibilidad multipunto (emparejamiento múltiple), Formato de transmisión: SBC 
Alcance Bluetooth: En línea visual, 30 m 
Estándar DLNA: No 
Conexión de múltiples altavoces 
Situación con múltiples altavoces: Emisión, Recepción, Estéreo 
Tecnología de múltiples altavoces: Recepción y Transmisión con Auracast , TWS","Accesorios incluidos: Guía de inicio rápido, Folleto de garantía mundial, Documento de garantía de seguridad
Cable de carga USB","Altura: 7.1 cm, Anchura: 18.1 cm, Profundidad: 7.1 cm, Peso: 0.477 kg",,"Bluetooth: SBC
USB: MP3",2 años,"Diámetro del altavoz de rango completo: 48 mm
Número de altavoces de rango completo: 1
Configuración del altavoz: Toda banda
Número de canales de sonido: 1
Radiadores pasivos: 2","Capacidad de la batería: 2500 mAh, 3,7 V 
Tipo de batería: litio (integrada) 
Tiempo de funcionamiento con batería: 20 hora(s) 
Tiempo de carga: 2,5 hora(s) 
Batería portátil: No",Mono,"Potencia de salida (RMS): 10 W 
Sistema de sonido: Mono 
Mejora del sonido: Bass+ 
Respuesta de frecuencia: 90 Hz - 20 KHz 
Potencia de salida (MÁX.): 20 W",Sonido potente con graves sorprendentemente profundos a cualquier volumen,"Reproducción por transmisión Bluetooth®, multipunto y USB",Aplicación Philips Entertainment. Control inteligente para su altavoz,"Tiene una gran duración de reproducción, es fácil de transportar y no le afecta un poco de lluvia",Plástico reciclado con certificación GRS,TWS y Auracast™ para configuraciones de varios altavoces,,,,,,,,,,,,,,kg,,,true,,,active
philips-bocina-portatil-bass-y-auracast-hasta-20-horas-de-reproduccion-y-luces-led-20w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/d7fc5168-666d-4c23-87d0-fa5e0686d54e.jpg?v=1775601403,2,jpg_1500x1500_69964552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips-bocina-portatil-bass-y-auracast-hasta-20-horas-de-reproduccion-y-luces-led-20w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/1526d1c0-3a5b-46c5-ae62-ff37c54ba0ac.jpg?v=1775601403,3,jpg_1500x1500_69964553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips-bocina-portatil-bass-y-auracast-hasta-20-horas-de-reproduccion-y-luces-led-20w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/a4afd876-1eb1-4ceb-a2ba-0d54ef69ca0f.jpg?v=1775601403,4,jpg_1500x1500_69964554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philips-bocina-portatil-bass-y-auracast-hasta-20-horas-de-reproduccion-y-luces-led-20w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/90a94351-cf83-4263-9af2-704f4aa9c940.jpg?v=1775601403,5,jpg_1500x1500_69964555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
